"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 02, 2019","1,394.13","1,369.61","1,400.31","1,346.97","-","1.14%"
"Oct 01, 2019","1,378.44","1,384.56","1,396.65","1,360.95","-","-0.41%"
"Sep 30, 2019","1,384.17","1,388.60","1,391.48","1,360.55","-","0.01%"
"Sep 27, 2019","1,383.98","1,354.30","1,395.38","1,353.25","-","2.30%"
"Sep 26, 2019","1,352.90","1,347.81","1,362.56","1,333.14","-","0.80%"
"Sep 25, 2019","1,342.17","1,305.80","1,344.13","1,288.50","-","2.32%"
"Sep 24, 2019","1,311.69","1,326.07","1,326.21","1,303.39","-","-1.32%"
"Sep 23, 2019","1,329.22","1,348.24","1,350.85","1,327.20","-","-1.94%"
"Sep 20, 2019","1,355.52","1,371.02","1,377.28","1,344.31","-","-0.78%"
"Sep 19, 2019","1,366.12","1,332.41","1,369.46","1,318.40","-","2.19%"
"Sep 18, 2019","1,336.89","1,326.37","1,337.60","1,311.96","-","0.47%"
"Sep 17, 2019","1,330.69","1,323.81","1,334.43","1,299.31","-","0.07%"
"Sep 16, 2019","1,329.71","1,263.17","1,330.16","1,261.85","-","4.07%"
"Sep 13, 2019","1,277.69","1,308.43","1,313.72","1,275.60","-","-1.81%"
"Sep 12, 2019","1,301.27","1,318.27","1,334.66","1,300.17","-","-1.02%"
"Sep 11, 2019","1,314.73","1,314.17","1,321.84","1,278.02","-","0.27%"
"Sep 10, 2019","1,311.18","1,308.05","1,338.06","1,295.77","-","-0.28%"
"Sep 09, 2019","1,314.92","1,342.79","1,358.71","1,314.92","-","-1.98%"
"Sep 06, 2019","1,341.53","1,353.87","1,406.85","1,341.15","-","-0.57%"
"Sep 05, 2019","1,349.17","1,301.25","1,355.22","1,301.25","-","4.49%"
"Sep 04, 2019","1,291.17","1,228.99","1,319.04","1,218.88","-","6.38%"
"Sep 03, 2019","1,213.71","1,288.67","1,303.70","1,212.66","-","-4.86%"
"Aug 30, 2019","1,275.77","1,324.75","1,328.69","1,274.59","-","-3.22%"
"Aug 29, 2019","1,318.22","1,343.02","1,349.58","1,280.77","-","-1.80%"
"Aug 28, 2019","1,342.33","1,350.19","1,374.96","1,338.89","-","-0.99%"
"Aug 27, 2019","1,355.78","1,425.45","1,428.36","1,352.59","-","-5.45%"
"Aug 26, 2019","1,433.98","1,479.94","1,486.70","1,432.06","-","-2.15%"
"Aug 23, 2019","1,465.54","1,516.69","1,526.30","1,463.85","-","-3.47%"
"Aug 22, 2019","1,518.30","1,518.57","1,539.73","1,511.20","-","0.10%"
"Aug 21, 2019","1,516.73","1,481.86","1,523.55","1,476.95","-","3.28%"
"Aug 20, 2019","1,468.53","1,483.94","1,512.27","1,466.99","-","0.14%"
"Aug 19, 2019","1,466.51","1,622.32","1,622.32","1,465.54","-","-10.14%"
"Aug 16, 2019","1,631.96","1,653.53","1,676.30","1,615.17","-","-0.30%"
"Aug 15, 2019","1,636.93","1,575.69","1,669.90","1,575.69","-","4.62%"
"Aug 14, 2019","1,564.63","1,626.36","1,639.41","1,549.04","-","-5.06%"
"Aug 13, 2019","1,648.09","1,607.38","1,683.90","1,607.38","-","3.08%"
"Aug 12, 2019","1,598.91","2,646.88","2,651.07","1,513.49","-","-40.03%"
"Aug 09, 2019","2,666.14","2,486.89","2,682.56","2,479.72","-","6.96%"
"Aug 08, 2019","2,492.65","2,445.96","2,505.42","2,445.96","-","1.72%"
"Aug 07, 2019","2,450.44","2,453.65","2,470.92","2,418.18","-","-1.06%"
"Aug 06, 2019","2,476.72","2,464.33","2,481.20","2,436.23","-","2.03%"
"Aug 05, 2019","2,427.50","2,473.88","2,478.88","2,404.65","-","-3.18%"
"Aug 02, 2019","2,507.28","2,517.19","2,521.18","2,450.13","-","-0.79%"
"Aug 01, 2019","2,527.18","2,588.80","2,608.14","2,522.62","-","-2.01%"
"Jul 31, 2019","2,579.00","2,633.68","2,640.07","2,570.81","-","-1.85%"
"Jul 30, 2019","2,627.48","2,653.36","2,669.33","2,625.10","-","-1.63%"
"Jul 29, 2019","2,670.93","2,641.31","2,673.69","2,607.75","-","1.10%"
"Jul 26, 2019","2,641.80","2,518.53","2,651.11","2,518.39","-","5.10%"
"Jul 25, 2019","2,513.70","2,518.28","2,518.88","2,489.27","-","0.05%"
"Jul 24, 2019","2,512.46","2,484.35","2,525.60","2,482.89","-","0.91%"
"Jul 23, 2019","2,489.73","2,486.83","2,491.87","2,449.85","-","0.37%"
"Jul 22, 2019","2,480.63","2,547.67","2,560.99","2,479.64","-","-2.64%"
"Jul 19, 2019","2,547.92","2,581.42","2,588.48","2,543.08","-","-1.37%"
"Jul 18, 2019","2,583.30","2,620.83","2,634.42","2,538.36","-","-1.55%"
"Jul 17, 2019","2,624.04","2,645.92","2,667.90","2,623.68","-","-0.61%"
"Jul 16, 2019","2,640.24","2,623.01","2,669.74","2,623.01","-","0.42%"
"Jul 15, 2019","2,629.19","2,729.25","2,734.00","2,622.58","-","-3.65%"
"Jul 12, 2019","2,728.75","2,733.47","2,747.62","2,725.87","-","-0.11%"
"Jul 11, 2019","2,731.67","2,738.07","2,757.06","2,717.94","-","0.23%"
"Jul 10, 2019","2,725.30","2,712.35","2,746.71","2,686.45","-","1.01%"
"Jul 09, 2019","2,698.04","2,658.30","2,710.71","2,647.57","-","0.91%"
"Jul 08, 2019","2,673.71","2,636.71","2,686.14","2,615.10","-","1.20%"
"Jul 05, 2019","2,642.02","2,635.87","2,660.48","2,613.59","-","-0.32%"
"Jul 03, 2019","2,650.60","2,649.20","2,684.88","2,647.21","-","-0.20%"
"Jul 02, 2019","2,655.82","2,627.91","2,658.51","2,609.52","-","1.29%"
"Jul 01, 2019","2,621.98","2,658.44","2,696.90","2,604.14","-","0.37%"
"Jun 28, 2019","2,612.34","2,580.13","2,614.56","2,578.68","-","1.91%"
"Jun 27, 2019","2,563.33","2,518.52","2,595.76","2,514.80","-","1.87%"
"Jun 26, 2019","2,516.35","2,575.56","2,590.18","2,510.01","-","-1.98%"
"Jun 25, 2019","2,567.23","2,553.60","2,579.96","2,551.23","-","0.55%"
"Jun 24, 2019","2,553.30","2,561.29","2,561.29","2,525.00","-","-0.26%"
"Jun 21, 2019","2,560.06","2,554.68","2,565.06","2,537.27","-","0.24%"
"Jun 20, 2019","2,554.04","2,520.84","2,554.10","2,513.79","-","2.22%"
"Jun 19, 2019","2,498.65","2,545.16","2,545.16","2,494.53","-","-1.09%"
"Jun 18, 2019","2,526.27","2,511.39","2,560.11","2,508.89","-","1.66%"
"Jun 17, 2019","2,485.09","2,470.22","2,504.98","2,466.77","-","0.67%"
"Jun 14, 2019","2,468.49","2,516.14","2,522.82","2,461.92","-","-1.99%"
"Jun 13, 2019","2,518.49","2,538.14","2,538.14","2,439.64","-","-0.93%"
"Jun 12, 2019","2,542.06","2,354.90","2,543.34","2,349.51","-","8.08%"
"Jun 11, 2019","2,351.97","2,250.54","2,351.97","2,248.90","-","5.31%"
"Jun 10, 2019","2,233.35","2,188.80","2,236.59","2,186.68","-","3.11%"
"Jun 07, 2019","2,166.05","2,176.47","2,195.75","2,145.17","-","0.10%"
"Jun 06, 2019","2,163.84","2,152.86","2,163.84","2,115.22","-","0.99%"
"Jun 05, 2019","2,142.59","2,123.44","2,164.88","2,116.44","-","1.41%"
"Jun 04, 2019","2,112.87","2,051.77","2,113.95","2,051.77","-","3.68%"
"Jun 03, 2019","2,037.85","2,078.51","2,089.27","2,001.46","-","-1.24%"
"May 31, 2019","2,063.48","2,053.73","2,087.74","2,032.79","-","0.01%"
"May 30, 2019","2,063.29","2,034.95","2,085.56","2,034.95","-","1.51%"
"May 29, 2019","2,032.57","2,090.12","2,090.12","1,995.43","-","-2.87%"
"May 28, 2019","2,092.69","2,106.35","2,160.14","2,075.52","-","-0.49%"
"May 24, 2019","2,103.04","2,060.49","2,103.04","2,044.07","-","2.94%"
"May 23, 2019","2,042.91","2,049.06","2,053.97","2,015.48","-","-1.47%"
"May 22, 2019","2,073.41","2,058.02","2,084.26","2,055.38","-","0.99%"
"May 21, 2019","2,053.05","1,986.52","2,055.03","1,986.52","-","4.06%"
"May 20, 2019","1,972.92","1,958.62","1,987.58","1,918.02","-","0.33%"
"May 17, 2019","1,966.36","1,982.99","2,024.76","1,954.21","-","-2.21%"
"May 16, 2019","2,010.71","1,968.71","2,035.98","1,962.69","-","1.78%"
"May 15, 2019","1,975.52","1,916.28","1,981.46","1,909.60","-","1.99%"
"May 14, 2019","1,936.91","1,922.55","1,967.21","1,913.30","-","1.36%"
"May 13, 2019","1,910.90","1,977.30","1,977.30","1,900.22","-","-4.58%"
"May 10, 2019","2,002.60","2,014.47","2,063.86","1,987.56","-","-1.29%"
"May 09, 2019","2,028.78","1,991.24","2,035.70","1,975.58","-","0.52%"
"May 08, 2019","2,018.25","1,966.18","2,036.39","1,960.11","-","3.33%"
"May 07, 2019","1,953.24","1,968.63","1,969.04","1,930.75","-","-2.06%"
"May 06, 2019","1,994.23","1,967.74","2,005.53","1,937.39","-","0.34%"
"May 03, 2019","1,987.38","1,899.30","1,989.88","1,899.30","-","4.98%"
"May 02, 2019","1,893.05","1,850.57","1,896.69","1,848.60","-","2.11%"
"May 01, 2019","1,854.02","1,843.78","1,865.31","1,826.02","-","0.46%"
"Apr 30, 2019","1,845.49","1,805.66","1,848.36","1,803.03","-","2.38%"
"Apr 29, 2019","1,802.54","1,822.75","1,832.36","1,799.66","-","-0.55%"
"Apr 26, 2019","1,812.57","1,828.12","1,864.47","1,802.13","-","-0.55%"
"Apr 25, 2019","1,822.51","1,854.28","1,854.28","1,719.84","-","-2.38%"
"Apr 24, 2019","1,866.89","2,001.41","2,001.72","1,860.67","-","-6.84%"
"Apr 23, 2019","2,004.05","1,977.20","2,014.19","1,977.20","-","1.73%"
"Apr 22, 2019","1,969.89","1,959.94","1,989.47","1,949.96","-","0.41%"
"Apr 18, 2019","1,961.78","2,038.16","2,047.10","1,957.04","-","-4.23%"
"Apr 17, 2019","2,048.39","2,056.80","2,080.60","2,037.47","-","0.23%"
"Apr 16, 2019","2,043.71","2,059.60","2,084.88","2,039.06","-","-0.73%"
"Apr 15, 2019","2,058.70","2,022.55","2,062.13","2,018.50","-","2.00%"
"Apr 12, 2019","2,018.38","1,974.58","2,018.65","1,970.10","-","2.07%"
"Apr 11, 2019","1,977.52","2,007.83","2,007.96","1,964.40","-","-1.68%"
"Apr 10, 2019","2,011.38","1,972.03","2,020.77","1,972.03","-","2.00%"
"Apr 09, 2019","1,971.85","2,009.65","2,011.11","1,948.54","-","-2.23%"
"Apr 08, 2019","2,016.78","1,980.16","2,016.89","1,978.10","-","1.75%"
"Apr 05, 2019","1,982.08","1,957.30","1,998.21","1,957.18","-","1.26%"
"Apr 04, 2019","1,957.38","1,961.19","1,972.96","1,942.60","-","-0.46%"
"Apr 03, 2019","1,966.37","2,000.26","2,015.24","1,959.29","-","-1.03%"
"Apr 02, 2019","1,986.90","2,013.37","2,013.37","1,976.88","-","-1.46%"
"Apr 01, 2019","2,016.39","2,015.02","2,047.69","2,009.77","-","0.16%"
"Mar 29, 2019","2,013.08","1,997.30","2,022.73","1,989.39","-","1.71%"
"Mar 28, 2019","1,979.15","1,924.81","1,980.56","1,924.81","-","2.67%"
"Mar 27, 2019","1,927.62","2,006.64","2,007.46","1,904.19","-","-4.69%"
"Mar 26, 2019","2,022.40","2,079.33","2,113.16","1,997.56","-","-2.40%"
"Mar 25, 2019","2,072.08","2,042.48","2,093.71","2,040.26","-","1.36%"
"Mar 22, 2019","2,044.35","2,139.90","2,140.93","2,043.58","-","-5.97%"
"Mar 21, 2019","2,174.20","2,204.67","2,219.42","2,167.82","-","-1.57%"
"Mar 20, 2019","2,208.95","2,205.55","2,230.93","2,181.55","-","0.02%"
"Mar 19, 2019","2,208.49","2,242.01","2,287.34","2,200.18","-","-1.41%"
"Mar 18, 2019","2,240.17","2,177.02","2,243.79","2,177.02","-","3.10%"
"Mar 15, 2019","2,172.81","2,129.96","2,193.98","2,129.96","-","2.59%"
"Mar 14, 2019","2,117.87","2,129.45","2,130.39","2,102.10","-","-0.82%"
"Mar 13, 2019","2,135.30","2,116.56","2,147.52","2,116.28","-","1.20%"
"Mar 12, 2019","2,109.99","2,130.74","2,153.41","2,100.14","-","-0.74%"
"Mar 11, 2019","2,125.68","2,076.02","2,144.73","2,076.02","-","3.28%"
"Mar 08, 2019","2,058.22","2,033.84","2,087.78","2,029.94","-","1.94%"
"Mar 07, 2019","2,018.98","2,040.32","2,057.89","1,988.51","-","-1.09%"
"Mar 06, 2019","2,041.27","2,112.76","2,113.34","2,029.16","-","-3.89%"
"Mar 05, 2019","2,123.79","2,119.11","2,128.38","2,093.00","-","0.22%"
"Mar 04, 2019","2,119.10","2,140.30","2,149.32","2,098.72","-","-0.76%"
"Mar 01, 2019","2,135.33","2,208.41","2,213.12","2,127.30","-","-2.91%"
"Feb 28, 2019","2,199.35","2,246.02","2,246.02","2,186.51","-","-2.16%"
"Feb 27, 2019","2,247.98","2,273.77","2,302.46","2,246.36","-","-2.02%"
"Feb 26, 2019","2,294.23","2,299.54","2,312.00","2,278.13","-","-0.43%"
"Feb 25, 2019","2,304.12","2,349.63","2,355.76","2,304.12","-","-1.14%"
"Feb 22, 2019","2,330.74","2,273.37","2,333.57","2,273.37","-","3.10%"
"Feb 21, 2019","2,260.66","2,265.38","2,276.43","2,251.63","-","-0.64%"
"Feb 20, 2019","2,275.32","2,300.07","2,343.48","2,267.36","-","-0.89%"
"Feb 19, 2019","2,295.82","2,388.02","2,388.02","2,286.73","-","-4.60%"
"Feb 15, 2019","2,406.52","2,427.49","2,444.85","2,398.58","-","-1.06%"
"Feb 14, 2019","2,432.18","2,405.92","2,441.02","2,400.36","-","0.43%"
"Feb 13, 2019","2,421.81","2,471.97","2,481.03","2,416.86","-","-2.21%"
"Feb 12, 2019","2,476.57","2,463.43","2,494.44","2,463.43","-","1.32%"
"Feb 11, 2019","2,444.19","2,423.35","2,452.41","2,400.51","-","0.85%"
"Feb 08, 2019","2,423.50","2,393.00","2,425.01","2,370.09","-","1.26%"
"Feb 07, 2019","2,393.31","2,441.62","2,441.62","2,358.68","-","-1.69%"
"Feb 06, 2019","2,434.34","2,483.08","2,497.15","2,431.64","-","-2.62%"
"Feb 05, 2019","2,499.86","2,484.27","2,512.11","2,475.98","-","0.49%"
"Feb 04, 2019","2,487.62","2,447.07","2,496.41","2,445.38","-","1.16%"
"Feb 01, 2019","2,458.98","2,454.55","2,470.25","2,441.07","-","-0.02%"
"Jan 31, 2019","2,459.46","2,432.05","2,459.49","2,422.09","-","1.69%"
"Jan 30, 2019","2,418.62","2,413.35","2,425.71","2,390.01","-","0.83%"
"Jan 29, 2019","2,398.61","2,389.01","2,408.47","2,365.15","-","0.90%"
"Jan 28, 2019","2,377.28","2,344.07","2,377.94","2,331.09","-","0.43%"
"Jan 25, 2019","2,367.05","2,369.46","2,388.99","2,359.07","-","0.98%"
"Jan 24, 2019","2,344.15","2,324.89","2,361.80","2,324.89","-","0.94%"
"Jan 23, 2019","2,322.27","2,322.73","2,329.55","2,294.96","-","0.90%"
"Jan 22, 2019","2,301.47","2,329.38","2,329.38","2,280.01","-","-1.72%"
"Jan 18, 2019","2,341.82","2,304.15","2,363.56","2,302.68","-","2.11%"
"Jan 17, 2019","2,293.46","2,276.18","2,299.80","2,268.40","-","0.33%"
"Jan 16, 2019","2,285.81","2,294.96","2,335.69","2,283.70","-","-0.29%"
"Jan 15, 2019","2,292.48","2,289.05","2,296.46","2,271.04","-","0.28%"
"Jan 14, 2019","2,286.13","2,274.42","2,313.42","2,262.73","-","-0.27%"
"Jan 11, 2019","2,292.31","2,277.86","2,296.16","2,269.89","-","0.03%"
"Jan 10, 2019","2,291.55","2,252.91","2,296.26","2,241.73","-","1.18%"
"Jan 09, 2019","2,264.79","2,220.44","2,291.88","2,220.44","-","2.55%"
"Jan 08, 2019","2,208.37","2,202.54","2,227.85","2,171.91","-","0.26%"
"Jan 07, 2019","2,202.72","2,162.00","2,212.64","2,156.61","-","2.12%"
"Jan 04, 2019","2,156.98","2,069.78","2,168.72","2,069.78","-","4.97%"
"Jan 03, 2019","2,054.95","2,062.66","2,063.63","2,027.89","-","-0.53%"
"Jan 02, 2019","2,065.92","2,045.94","2,080.75","2,030.68","-","0.56%"
"Dec 31, 2018","2,054.33","2,006.30","2,062.44","2,002.79","-","2.73%"
"Dec 28, 2018","1,999.79","1,985.50","2,032.39","1,963.81","-","0.92%"
"Dec 27, 2018","1,981.61","1,909.85","1,982.50","1,885.14","-","2.52%"
"Dec 26, 2018","1,932.85","1,851.87","1,934.90","1,812.26","-","4.55%"
"Dec 24, 2018","1,848.71","1,873.63","1,902.68","1,847.33","-","-2.31%"
"Dec 21, 2018","1,892.52","1,937.86","1,938.21","1,884.23","-","-1.70%"
"Dec 20, 2018","1,925.23","1,965.75","1,976.73","1,923.73","-","-1.58%"
"Dec 19, 2018","1,956.20","2,016.77","2,043.39","1,956.20","-","-2.73%"
"Dec 18, 2018","2,011.15","1,991.87","2,017.17","1,991.87","-","1.23%"
"Dec 17, 2018","1,986.62","2,073.17","2,073.17","1,975.57","-","-4.54%"
"Dec 14, 2018","2,081.21","2,082.71","2,089.99","2,064.29","-","-0.87%"
"Dec 13, 2018","2,099.46","2,110.43","2,113.38","2,089.46","-","-0.58%"
"Dec 12, 2018","2,111.63","2,132.03","2,149.92","2,106.41","-","0.02%"
"Dec 11, 2018","2,111.23","2,089.97","2,127.49","2,086.40","-","1.90%"
"Dec 10, 2018","2,071.95","2,116.57","2,124.00","2,063.49","-","-2.76%"
"Dec 07, 2018","2,130.82","2,190.52","2,213.10","2,119.83","-","-2.81%"
"Dec 06, 2018","2,192.36","2,167.74","2,195.26","2,115.04","-","0.34%"
"Dec 04, 2018","2,184.84","2,222.86","2,222.86","2,176.68","-","-1.97%"
"Dec 03, 2018","2,228.64","2,167.27","2,232.82","2,167.27","-","3.23%"
"Nov 30, 2018","2,158.86","2,159.54","2,173.86","2,141.89","-","-0.20%"
"Nov 29, 2018","2,163.24","2,102.10","2,178.67","2,097.37","-","2.71%"
"Nov 28, 2018","2,106.24","2,077.06","2,109.40","2,038.94","-","2.15%"
"Nov 27, 2018","2,061.90","2,106.08","2,113.86","2,051.99","-","-2.04%"
"Nov 26, 2018","2,104.74","2,111.35","2,125.16","2,074.88","-","-0.35%"
"Nov 23, 2018","2,112.07","2,115.47","2,120.21","2,094.63","-","-0.84%"
"Nov 21, 2018","2,129.87","2,087.79","2,148.22","2,087.79","-","2.80%"
"Nov 20, 2018","2,071.93","2,126.70","2,131.24","2,057.97","-","-4.25%"
"Nov 19, 2018","2,163.83","2,186.13","2,186.24","2,143.93","-","-1.56%"
"Nov 16, 2018","2,198.10","2,162.91","2,209.50","2,147.30","-","1.21%"
"Nov 15, 2018","2,171.89","2,093.31","2,171.89","2,086.59","-","3.72%"
"Nov 14, 2018","2,094.08","2,013.42","2,095.09","2,013.42","-","4.71%"
"Nov 13, 2018","1,999.81","2,076.02","2,089.94","1,993.32","-","-3.93%"
"Nov 12, 2018","2,081.56","2,118.50","2,122.27","2,075.58","-","-2.35%"
"Nov 09, 2018","2,131.68","2,158.13","2,158.13","2,101.14","-","-1.39%"
"Nov 08, 2018","2,161.81","2,182.63","2,215.03","2,154.24","-","-1.32%"
"Nov 07, 2018","2,190.64","2,192.73","2,220.00","2,180.94","-","0.19%"
"Nov 06, 2018","2,186.42","2,197.27","2,239.03","2,181.82","-","-0.78%"
"Nov 05, 2018","2,203.70","2,208.72","2,215.85","2,186.63","-","-0.70%"
"Nov 02, 2018","2,219.32","2,200.26","2,226.65","2,184.74","-","1.48%"
"Nov 01, 2018","2,187.05","2,060.06","2,192.61","2,060.06","-","6.99%"
"Oct 31, 2018","2,044.07","1,987.94","2,046.40","1,959.33","-","3.15%"
"Oct 30, 2018","1,981.69","1,944.37","1,984.42","1,944.36","-","2.00%"
"Oct 29, 2018","1,942.76","1,983.04","2,003.75","1,921.17","-","-1.29%"
"Oct 26, 2018","1,968.07","1,942.42","1,994.08","1,912.43","-","0.75%"
"Oct 25, 2018","1,953.40","1,865.09","1,971.31","1,865.09","-","5.30%"
"Oct 24, 2018","1,855.16","1,892.34","1,909.66","1,854.91","-","-1.99%"
"Oct 23, 2018","1,892.87","1,885.01","1,897.46","1,857.90","-","-1.08%"
"Oct 22, 2018","1,913.48","1,941.87","1,948.11","1,892.64","-","-0.60%"
"Oct 19, 2018","1,924.95","1,910.23","1,943.91","1,902.64","-","1.23%"
"Oct 18, 2018","1,901.58","1,933.25","1,937.52","1,894.78","-","-2.21%"
"Oct 17, 2018","1,944.56","1,984.09","1,984.09","1,937.97","-","-2.61%"
"Oct 16, 2018","1,996.70","1,994.85","2,018.76","1,973.77","-","0.61%"
"Oct 15, 2018","1,984.62","1,973.36","2,024.35","1,952.26","-","0.59%"
"Oct 12, 2018","1,972.91","1,883.95","1,981.90","1,883.12","-","6.12%"
"Oct 11, 2018","1,859.12","1,897.76","1,902.50","1,844.60","-","-2.18%"
"Oct 10, 2018","1,900.56","1,980.31","1,980.31","1,897.40","-","-4.43%"
"Oct 09, 2018","1,988.57","2,030.83","2,040.16","1,962.41","-","-2.30%"
"Oct 08, 2018","2,035.38","2,020.28","2,046.12","1,995.86","-","1.57%"
"Oct 05, 2018","2,003.85","2,025.81","2,051.17","2,002.03","-","-0.82%"
"Oct 04, 2018","2,020.48","2,135.01","2,135.01","2,015.61","-","-6.11%"
"Oct 03, 2018","2,152.04","2,185.74","2,259.60","2,148.44","-","-0.79%"
"Oct 02, 2018","2,169.09","2,120.53","2,183.31","2,120.53","-","2.92%"
"Oct 01, 2018","2,107.51","2,096.31","2,125.16","2,060.28","-","1.16%"
"Sep 28, 2018","2,083.40","2,141.75","2,141.75","2,065.71","-","-3.90%"
"Sep 27, 2018","2,167.89","2,258.64","2,279.36","2,166.43","-","-3.84%"
"Sep 26, 2018","2,254.50","2,299.16","2,328.69","2,245.54","-","-1.34%"
"Sep 25, 2018","2,285.11","2,223.50","2,298.72","2,112.61","-","1.26%"
"Sep 24, 2018","2,256.64","2,337.55","2,347.47","2,230.08","-","-3.94%"
"Sep 21, 2018","2,349.15","2,311.66","2,385.80","2,280.73","-","1.74%"
"Sep 20, 2018","2,308.96","2,166.37","2,316.43","2,166.37","-","7.51%"
"Sep 19, 2018","2,147.76","2,042.96","2,157.78","2,041.32","-","4.77%"
"Sep 18, 2018","2,050.04","2,013.98","2,056.20","2,013.62","-","1.90%"
"Sep 17, 2018","2,011.77","1,947.07","2,015.42","1,941.56","-","3.44%"
"Sep 14, 2018","1,944.94","1,955.33","1,965.22","1,929.35","-","-0.48%"
"Sep 13, 2018","1,954.35","1,965.59","2,026.28","1,945.89","-","-0.50%"
"Sep 12, 2018","1,964.23","1,951.01","1,978.94","1,946.31","-","0.88%"
"Sep 11, 2018","1,947.16","1,970.87","1,970.87","1,906.05","-","-2.47%"
"Sep 10, 2018","1,996.38","2,033.63","2,046.46","1,993.95","-","-2.18%"
"Sep 07, 2018","2,040.79","2,064.44","2,088.42","2,031.88","-","-0.89%"
"Sep 06, 2018","2,059.07","1,942.69","2,081.70","1,942.62","-","6.49%"
"Sep 05, 2018","1,933.60","1,846.22","1,949.18","1,843.49","-","4.78%"
"Sep 04, 2018","1,845.33","1,980.60","1,980.60","1,819.59","-","-7.71%"
"Aug 31, 2018","1,999.52","1,778.75","2,000.73","1,777.23","-","12.48%"
"Aug 30, 2018","1,777.61","1,928.63","1,928.63","1,736.54","-","-8.35%"
"Aug 29, 2018","1,939.47","2,035.95","2,045.77","1,927.32","-","-4.68%"
"Aug 28, 2018","2,034.71","2,082.53","2,082.53","2,016.89","-","-2.20%"
"Aug 27, 2018","2,080.58","2,073.86","2,111.08","2,068.42","-","0.44%"
"Aug 24, 2018","2,071.48","2,167.67","2,170.94","2,045.69","-","-4.10%"
"Aug 23, 2018","2,160.14","2,179.36","2,208.15","2,157.40","-","-1.13%"
"Aug 22, 2018","2,184.90","2,131.22","2,186.95","2,108.33","-","2.31%"
"Aug 21, 2018","2,135.60","2,139.71","2,160.71","2,133.90","-","-0.29%"
"Aug 20, 2018","2,141.87","2,145.43","2,149.93","2,110.78","-","-0.32%"
"Aug 17, 2018","2,148.85","2,190.80","2,191.33","2,130.10","-","-2.48%"
"Aug 16, 2018","2,203.51","2,228.21","2,251.22","2,201.19","-","-0.30%"
"Aug 15, 2018","2,210.21","2,195.21","2,224.09","2,143.82","-","-0.14%"
"Aug 14, 2018","2,213.36","2,189.16","2,223.59","2,189.16","-","1.65%"
"Aug 13, 2018","2,177.46","2,261.85","2,269.47","2,154.73","-","-4.59%"
"Aug 10, 2018","2,282.10","2,361.00","2,361.00","2,247.40","-","-4.27%"
"Aug 09, 2018","2,383.88","2,408.21","2,421.49","2,383.63","-","-0.95%"
"Aug 08, 2018","2,406.76","2,500.50","2,506.23","2,395.91","-","-3.79%"
"Aug 07, 2018","2,501.57","2,587.37","2,589.55","2,496.68","-","-3.55%"
"Aug 06, 2018","2,593.75","2,603.21","2,610.08","2,588.90","-","-0.57%"
"Aug 03, 2018","2,608.61","2,564.82","2,622.29","2,564.74","-","1.76%"
"Aug 02, 2018","2,563.42","2,588.23","2,599.82","2,553.25","-","-1.21%"
"Aug 01, 2018","2,594.87","2,618.94","2,621.77","2,591.76","-","-0.99%"
"Jul 31, 2018","2,620.85","2,634.97","2,645.41","2,611.61","-","-0.34%"
"Jul 30, 2018","2,629.66","2,673.05","2,685.36","2,615.05","-","-1.12%"
"Jul 27, 2018","2,659.51","2,658.57","2,725.14","2,637.80","-","0.43%"
"Jul 26, 2018","2,648.05","2,647.96","2,656.15","2,631.41","-","0.04%"
"Jul 25, 2018","2,646.97","2,572.85","2,651.09","2,570.16","-","3.13%"
"Jul 24, 2018","2,566.61","2,526.43","2,571.94","2,526.35","-","1.99%"
"Jul 23, 2018","2,516.58","2,529.72","2,532.96","2,508.79","-","-0.83%"
"Jul 20, 2018","2,537.59","2,496.66","2,542.41","2,496.66","-","2.28%"
"Jul 19, 2018","2,481.13","2,505.12","2,505.12","2,468.37","-","-0.98%"
"Jul 18, 2018","2,505.61","2,477.02","2,512.07","2,444.52","-","1.20%"
"Jul 17, 2018","2,475.95","2,450.44","2,498.17","2,431.60","-","1.07%"
"Jul 16, 2018","2,449.76","2,465.65","2,489.62","2,448.01","-","-0.70%"
"Jul 13, 2018","2,467.15","2,497.14","2,497.14","2,451.14","-","-0.89%"
"Jul 12, 2018","2,489.22","2,524.35","2,559.78","2,480.43","-","-0.82%"
"Jul 11, 2018","2,509.84","2,513.42","2,522.15","2,485.13","-","-0.75%"
"Jul 10, 2018","2,528.90","2,540.37","2,571.07","2,489.87","-","-0.60%"
"Jul 09, 2018","2,544.11","2,472.79","2,572.67","2,472.79","-","3.30%"
"Jul 06, 2018","2,462.78","2,475.32","2,500.34","2,446.42","-","-0.68%"
"Jul 05, 2018","2,479.71","2,466.24","2,491.63","2,422.37","-","0.52%"
"Jul 03, 2018","2,466.99","2,263.92","2,476.64","2,263.92","-","9.66%"
"Jul 02, 2018","2,249.59","2,281.33","2,281.33","2,198.56","-","-2.13%"
"Jun 29, 2018","2,298.66","2,424.24","2,430.82","2,262.41","-","-4.91%"
"Jun 28, 2018","2,417.39","2,391.15","2,429.32","2,370.99","-","1.49%"
"Jun 27, 2018","2,381.86","2,584.87","2,585.97","2,380.50","-","-8.10%"
"Jun 26, 2018","2,591.69","2,625.24","2,665.27","2,590.92","-","-1.62%"
"Jun 25, 2018","2,634.38","2,770.57","2,772.10","2,629.30","-","-5.31%"
"Jun 22, 2018","2,782.15","2,813.39","2,843.73","2,764.56","-","-1.15%"
