"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 15, 2018","51,805","51,733","52,052","51,650","7.34K","0.01%"
"Mar 14, 2018","51,802","52,029","52,114","51,560","57.07K","-1.11%"
"Mar 13, 2018","52,382","52,344","52,578","52,032","155.63K","-0.05%"
"Mar 12, 2018","52,408","52,800","52,888","52,250","144.59K","0.09%"
"Mar 09, 2018","52,359","52,260","52,369","51,800","41.87K","0.45%"
"Mar 08, 2018","52,126","52,190","52,452","52,081","24.40K","0.14%"
"Mar 07, 2018","52,054","51,825","52,188","51,360","37.43K","-0.29%"
"Mar 06, 2018","52,203","51,399","52,333","51,350","27.89K","2.59%"
"Mar 05, 2018","50,883","50,500","51,302","50,401","24.09K","0.43%"
"Mar 02, 2018","50,664","50,709","50,775","50,122","24.97K","-0.44%"
"Mar 01, 2018","50,890","50,999","51,390","50,860","35.11K","-0.83%"
"Feb 28, 2018","51,317","51,519","51,525","51,092","24.66K","-1.25%"
"Feb 27, 2018","51,965","51,800","52,311","51,750","17.67K","0.29%"
"Feb 26, 2018","51,814","51,900","52,245","51,702","16.01K","0.29%"
"Feb 23, 2018","51,662","51,507","51,897","51,394","15.53K","0.95%"
"Feb 22, 2018","51,177","51,379","51,379","50,705","17.95K","-1.08%"
"Feb 21, 2018","51,737","51,018","51,890","50,880","27.39K","1.49%"
"Feb 20, 2018","50,976","51,590","51,700","50,781","25.19K","-1.45%"
"Feb 19, 2018","51,724","52,350","52,374","51,600","14.04K","-0.74%"
"Feb 16, 2018","52,108","52,601","52,883","51,905","23.45K","-0.91%"
"Feb 15, 2018","52,584","51,300","53,145","51,280","51.24K","4.10%"
"Feb 14, 2018","50,511","50,736","50,749","49,901","31.37K","0.15%"
"Feb 13, 2018","50,436","49,732","50,540","49,661","28.31K","1.42%"
"Feb 12, 2018","49,732","49,800","49,872","49,190","30.26K","0.76%"
"Feb 09, 2018","49,359","49,000","49,591","48,800","35.30K","-1.29%"
"Feb 08, 2018","50,002","50,259","50,259","49,790","29.65K","-0.49%"
"Feb 07, 2018","50,249","49,950","50,473","49,387","41.42K","0.46%"
"Feb 06, 2018","50,018","48,900","50,270","48,610","59.62K","-1.11%"
"Feb 05, 2018","50,580","51,550","51,550","50,500","46.34K","-2.92%"
"Feb 02, 2018","52,100","52,601","52,771","51,799","40.08K","-1.15%"
"Feb 01, 2018","52,707","52,850","53,309","52,400","28.21K","-0.27%"
"Jan 31, 2018","52,852","53,200","53,262","52,725","21.24K","-0.31%"
"Jan 30, 2018","53,016","53,725","53,792","52,800","28.16K","-2.22%"
"Jan 29, 2018","54,219","54,851","54,920","54,068","18.13K","-1.27%"
"Jan 26, 2018","54,917","55,055","55,120","54,711","11.85K","0.02%"
"Jan 25, 2018","54,905","54,800","54,962","54,480","14.31K","-0.15%"
"Jan 24, 2018","54,990","54,871","55,071","54,759","12.40K","0.16%"
"Jan 23, 2018","54,903","54,983","55,050","54,835","14.94K","0.56%"
"Jan 22, 2018","54,595","54,430","54,745","54,335","16.99K","0.21%"
"Jan 19, 2018","54,481","54,327","54,595","54,185","13.13K","0.01%"
"Jan 18, 2018","54,478","54,503","54,850","54,240","17.30K","-0.11%"
"Jan 17, 2018","54,537","54,135","54,917","53,970","25.88K","0.56%"
"Jan 16, 2018","54,231","53,951","54,340","53,893","15.11K","0.68%"
"Jan 15, 2018","53,863","53,961","53,995","53,677","10.77K","0.14%"
"Jan 12, 2018","53,786","53,415","53,887","53,360","13.69K","0.90%"
"Jan 11, 2018","53,308","53,545","53,599","53,056","28.08K","-0.64%"
"Jan 10, 2018","53,652","53,509","53,783","53,282","16.79K","-0.06%"
"Jan 09, 2018","53,685","53,760","53,820","53,485","19.44K","0.08%"
"Jan 08, 2018","53,644","53,575","53,715","53,266","19.21K","0.48%"
"Jan 05, 2018","53,388","53,115","53,529","52,910","17.90K","0.48%"
"Jan 04, 2018","53,132","53,493","53,575","52,740","30.90K","-0.50%"
"Jan 03, 2018","53,398","53,747","53,787","52,765","33.94K","0.04%"
"Jan 02, 2018","53,375","53,260","53,619","52,957","22.88K","0.38%"
"Dec 29, 2017","53,174","52,676","53,185","52,542","8.17K","0.83%"
"Dec 28, 2017","52,738","52,650","52,800","52,410","14.62K","0.14%"
"Dec 27, 2017","52,663","52,668","52,680","52,300","15.98K","-0.35%"
"Dec 22, 2017","52,848","53,011","53,084","52,550","7.20K","2.08%"
"Dec 21, 2017","51,772","51,400","51,850","51,300","41.21K","0.89%"
"Dec 20, 2017","51,313","51,299","51,594","51,136","99.77K","0.04%"
"Dec 19, 2017","51,295","51,295","51,870","51,119","140.69K","0.37%"
"Dec 18, 2017","51,105","51,300","51,399","50,818","102.86K","0.10%"
"Dec 15, 2017","51,055","51,352","51,400","50,970","30.61K","-1.10%"
"Dec 14, 2017","51,624","51,300","51,648","51,165","18.46K","0.63%"
"Dec 13, 2017","51,299","51,501","51,673","51,055","26.33K","-0.34%"
"Dec 12, 2017","51,472","51,855","51,900","51,291","23.57K","-0.65%"
"Dec 11, 2017","51,807","52,049","52,120","51,692","20.69K","-0.05%"
"Dec 08, 2017","51,833","52,199","52,399","51,695","24.79K","0.11%"
"Dec 07, 2017","51,774","52,035","52,085","51,562","24.71K","0.01%"
"Dec 06, 2017","51,769","52,100","52,159","51,601","34.30K","-1.51%"
"Dec 05, 2017","52,561","52,840","52,899","52,371","29.54K","-1.22%"
"Dec 04, 2017","53,211","53,505","53,634","52,981","25.16K","0.13%"
"Dec 01, 2017","53,143","53,422","53,540","53,068","26.14K","-0.68%"
"Nov 30, 2017","53,505","53,800","53,871","53,472","26.23K","-1.29%"
"Nov 29, 2017","54,204","54,061","54,351","53,769","25.71K","0.49%"
"Nov 28, 2017","53,940","53,811","54,213","53,796","23.41K","-0.30%"
"Nov 27, 2017","54,101","54,250","54,485","54,016","19.12K","-0.39%"
"Nov 24, 2017","54,315","54,405","54,595","54,290","12.38K","-0.21%"
"Nov 23, 2017","54,432","54,848","54,930","54,284","20.02K","-0.76%"
"Nov 22, 2017","54,847","55,402","55,435","54,723","21.55K","-1.07%"
