"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 17, 2018","692.27","694.39","695.54","689.99","-","-0.23%"
"Jul 16, 2018","693.87","696.67","699.33","693.58","-","-0.39%"
"Jul 13, 2018","696.60","687.08","697.09","687.08","-","1.53%"
"Jul 12, 2018","686.08","686.13","691.35","684.71","-","-0.07%"
"Jul 11, 2018","686.58","689.55","689.55","680.73","-","-0.71%"
"Jul 10, 2018","691.48","690.53","695.25","690.48","-","0.38%"
"Jul 09, 2018","688.88","682.96","692.47","682.96","-","0.81%"
"Jul 06, 2018","683.32","680.82","687.49","677.14","-","0.29%"
"Jul 05, 2018","681.32","680.79","684.78","677.05","-","-0.06%"
"Jul 04, 2018","681.76","687.24","688.25","680.84","-","-0.43%"
"Jul 03, 2018","684.70","686.78","688.89","679.42","-","0.13%"
"Jul 02, 2018","683.78","699.51","700.86","683.75","-","-2.26%"
"Jun 29, 2018","699.61","697.74","700.41","690.44","-","0.63%"
"Jun 28, 2018","695.24","701.40","701.40","694.52","-","-1.47%"
"Jun 27, 2018","705.58","708.31","710.61","704.68","-","-0.06%"
"Jun 26, 2018","706.03","703.04","708.74","698.55","-","-0.17%"
"Jun 25, 2018","707.20","706.93","708.58","701.05","-","-0.06%"
"Jun 22, 2018","707.60","700.33","707.62","695.74","-","0.93%"
"Jun 21, 2018","701.05","708.39","710.86","701.05","-","-1.02%"
"Jun 20, 2018","708.27","704.42","711.98","703.95","-","0.96%"
"Jun 19, 2018","701.52","711.77","711.77","700.24","-","-1.24%"
"Jun 18, 2018","710.34","718.81","719.06","706.83","-","-1.16%"
"Jun 15, 2018","718.71","725.04","728.19","718.71","-","-0.87%"
"Jun 14, 2018","725.05","734.31","734.31","724.67","-","-1.73%"
"Jun 12, 2018","737.81","738.69","741.37","736.67","-","-0.09%"
"Jun 11, 2018","738.47","734.92","738.57","732.46","-","0.45%"
"Jun 08, 2018","735.15","741.57","741.57","733.48","-","-0.90%"
"Jun 07, 2018","741.85","741.83","745.83","740.59","-","0.51%"
"Jun 05, 2018","738.10","736.70","738.62","731.40","-","0.29%"
"Jun 04, 2018","735.98","733.23","737.36","732.10","-","0.45%"
"Jun 01, 2018","732.67","726.38","734.60","724.35","-","0.77%"
"May 31, 2018","727.06","723.32","729.61","723.32","-","0.71%"
"May 30, 2018","721.97","738.64","738.64","719.80","-","-2.37%"
"May 29, 2018","739.48","746.21","747.63","739.42","-","-0.93%"
"May 28, 2018","746.45","746.69","749.59","744.99","-","0.02%"
"May 25, 2018","746.28","740.50","748.08","738.57","-","0.51%"
"May 24, 2018","742.51","744.51","746.78","740.19","-","-0.24%"
"May 23, 2018","744.28","738.69","746.23","738.69","-","0.82%"
"May 21, 2018","738.21","735.68","740.53","731.11","-","0.34%"
"May 18, 2018","735.73","733.13","736.72","733.13","-","0.37%"
"May 17, 2018","733.03","738.43","742.05","733.03","-","-0.65%"
"May 16, 2018","737.81","732.57","739.25","731.67","-","0.56%"
"May 15, 2018","733.71","742.04","742.29","732.99","-","-0.99%"
"May 14, 2018","741.03","744.18","746.26","739.26","-","-0.48%"
"May 11, 2018","744.61","743.72","748.54","743.72","-","0.29%"
"May 10, 2018","742.45","737.01","742.76","737.01","-","0.89%"
"May 09, 2018","735.91","739.90","741.04","732.44","-","-0.61%"
"May 08, 2018","740.44","742.89","749.11","738.26","-","-0.15%"
"May 04, 2018","741.58","752.66","752.66","741.58","-","-1.43%"
"May 03, 2018","752.35","757.26","757.91","752.35","-","-0.58%"
"May 02, 2018","756.74","760.63","760.63","755.48","-","-0.46%"
"Apr 30, 2018","760.23","754.46","760.23","754.46","-","0.73%"
"Apr 27, 2018","754.75","749.39","759.97","749.39","-","0.84%"
"Apr 26, 2018","748.47","738.16","750.36","738.16","-","1.43%"
"Apr 25, 2018","737.89","736.74","738.19","732.53","-","-0.51%"
"Apr 24, 2018","741.66","747.58","748.65","738.77","-","-0.78%"
"Apr 23, 2018","747.50","746.98","747.88","743.65","-","0.00%"
"Apr 20, 2018","747.50","754.49","754.49","745.96","-","-0.88%"
"Apr 19, 2018","754.16","752.35","755.07","749.71","-","0.56%"
"Apr 18, 2018","749.97","739.79","750.43","739.79","-","1.48%"
"Apr 17, 2018","739.06","741.41","743.79","737.74","-","-0.23%"
"Apr 16, 2018","740.80","740.03","743.48","738.52","-","0.13%"
"Apr 13, 2018","739.83","735.95","742.40","735.95","-","0.58%"
"Apr 12, 2018","735.60","735.18","738.81","734.77","-","0.21%"
"Apr 11, 2018","734.08","739.83","740.73","732.83","-","-0.37%"
"Apr 10, 2018","736.82","735.77","738.66","726.65","-","0.13%"
"Apr 09, 2018","735.89","730.25","736.73","729.15","-","0.63%"
"Apr 06, 2018","731.31","735.18","735.18","726.79","-","-0.51%"
"Apr 05, 2018","735.07","727.00","738.47","727.00","-","1.65%"
"Apr 04, 2018","723.12","734.39","736.35","722.74","-","-1.50%"
"Apr 03, 2018","734.13","735.09","735.09","726.06","-","-0.30%"
"Apr 02, 2018","736.36","738.49","743.09","735.79","-","-0.28%"
"Mar 30, 2018","738.41","737.84","744.07","737.84","-","0.16%"
"Mar 29, 2018","737.24","732.42","738.70","729.94","-","0.64%"
"Mar 28, 2018","732.52","742.21","742.21","728.89","-","-1.50%"
"Mar 27, 2018","743.64","742.10","746.94","740.95","-","0.33%"
"Mar 26, 2018","741.19","735.25","741.19","729.41","-","0.83%"
"Mar 23, 2018","735.07","758.97","758.97","733.58","-","-3.44%"
"Mar 22, 2018","761.25","757.62","764.33","757.62","-","0.53%"
"Mar 21, 2018","757.23","759.48","760.16","757.14","-","-0.07%"
"Mar 20, 2018","757.73","752.01","757.73","746.94","-","0.61%"
"Mar 19, 2018","753.15","757.48","759.29","752.08","-","-0.84%"
"Mar 16, 2018","759.56","759.73","760.64","752.99","-","-0.00%"
"Mar 15, 2018","759.57","758.83","761.80","753.37","-","0.10%"
"Mar 14, 2018","758.81","760.46","760.46","754.96","-","-0.31%"
"Mar 13, 2018","761.20","753.51","761.20","753.51","-","0.98%"
"Mar 12, 2018","753.79","747.13","756.13","747.13","-","0.99%"
